id,rotulo,texto
1922,FALSO,a woman standing on skis in the snow . a woman standing on a snowboard in the snow . a woman standing on skis in the snow
2954,FALSO,a man in a suit and tie standing in front of a bus . a man in a suit and tie standing in a parking lot . a man in a suit and tie standing in front of a car .
3241,FALSO,a woman sitting on a couch with a cat . a woman is sitting on a couch with a cat . a woman sitting on a couch with a cat on her lap .
3543,FALSO,a man holding a cell phone up to his ear . a man holding a cell phone up to his ear a man holding a cell phone in his right hand .
1998,VERDADE,a close up of a street sign with a sky background a close up of a sign on a pole a close up of a sign on a building
2337,VERDADE,a living room filled with lots of books . a living room filled with furniture and a tv . a living room filled with lots of books and a tv .
550,FALSO,a man is taking a picture of himself in a mirror . a man is taking a picture of himself in a mirror a man is taking a picture of himself in the mirror .
907,FALSO,a woman holding a pair of scissors in her hands . a woman holding a banana in her hand . a woman holding a pair of scissors in her hand .
1094,FALSO,a man in a suit and tie standing in a forest . a man in a suit and tie standing in a field . a man in a suit and tie standing in front of a tree .
1832,FALSO,a group of people sitting around a table . a group of people sitting at a table with laptops . a group of people sitting around a table with laptops .
3641,FALSO,a man in a suit and tie holding a sign . a man in a suit and tie standing in front of a sign . a man in a suit and tie holding a sign
1261,VERDADE,a group of people standing next to each other . a group of people standing around each other . a group of people standing next to each other holding snowboards .
1467,VERDADE,a group of people sitting around a table . a group of people standing around a table a group of people sitting at a table with wine glasses .
1850,VERDADE,a person sitting at a table with a laptop . a person sitting at a table with a cell phone a person sitting at a table with a cell phone .
3411,VERDADE,a clock on the side of a building . a clock on the side of a building a clock on the wall of a building .
3726,VERDADE,a rear view mirror on a bus driving down a street . a rear view mirror on a bus driving down a road . a rear view mirror on a bus driving down the road .
314,FALSO,a bike parked in front of a building . a bike parked in front of a store front . a bike parked in front of a store front
1118,FALSO,a little girl sitting on top of a surfboard . a little girl sitting on a surfboard in the water . a little girl is sitting on a surfboard
1337,FALSO,a large building with a clock on it a large building with a clock on the top of it . a large building with a clock on the front of it .
1397,FALSO,a man in a suit and tie standing in front of a window . a man in a suit and tie standing in front of a wall . a man in a suit and tie standing next to a woman
1825,FALSO,a street sign on the side of a road . a street sign on the side of a street . a street sign on the side of the road
2261,FALSO,a man sitting on a bus talking on a cell phone . a man sitting on a bus holding a cell phone . a man sitting on a bus with a cell phone .
3108,FALSO,a small plane flying over a body of water . a plane is flying over a body of water . a plane is flying over a body of water
325,VERDADE,a person holding a cell phone in their hand . a person holding a cell phone in their hands . a person holding a cell phone in their hand
441,VERDADE,a black cat is standing in the grass . a black cat is standing in a field a black cat is sitting in a field
1946,VERDADE,a close up of a nintendo wii console a close up of a nintendo wii with a remote a close up of a nintendo wii console on a table
2824,VERDADE,a close up of a street sign with a sky background a close up of a stop sign with a sky background a close up of a stop sign with a sign on it
3079,VERDADE,a blue and white vase with flowers on it . a blue and white vase with flowers on it a blue and white vase with flowers on top of it .
3928,VERDADE,a woman in a white dress holding a knife . a woman in a white dress holding a tennis racket . a woman in a white dress holding a knife
1840,FALSO,a man sitting in front of a laptop computer . a man sitting in front of a computer keyboard . a man sitting in front of a computer monitor .
3514,FALSO,a display case filled with lots of different colored vases . a display case filled with lots of different types of vases . a display case filled with lots of different colored vases
3652,FALSO,a group of people standing on top of a tennis court . a group of people standing on top of a basketball court . a group of people standing on top of a beach .
1516,VERDADE,a woman standing next to a luggage cart . a man standing next to a luggage cart filled with luggage . a man standing next to a luggage cart with luggage .
1913,VERDADE,a man wearing a helmet and goggles standing in the snow . a man wearing a helmet and goggles standing in the snow a man wearing a helmet and goggles on a ski slope .
1980,VERDADE,a red stop sign sitting on the side of a road . a stop sign with a sticker on it a stop sign with a sticker on it .
3142,VERDADE,"a bathroom with a toilet and a sink a bathroom with a toilet , sink , and mirror . a bathroom with a toilet , sink and a mirror ."
3490,VERDADE,a group of people standing on top of a sandy beach . a group of people standing on top of a beach . a group of people standing on a beach .
2915,FALSO,a man in a suit and tie standing in a room . a man in a suit and tie standing next to a woman . a man in a suit and tie standing in front of a microphone .
3536,FALSO,a group of men standing next to each other . a group of men standing next to each other in a room . a group of men standing next to each other on a stage .
1041,VERDADE,a pair of shoes sitting on top of a grass covered field . a pair of shoes sitting on top of a bench . a pair of shoes sitting on top of a green field .
1279,VERDADE,a cell phone sitting on top of a book . a cell phone and a book on a table . a cell phone sitting on a table next to a book .
1376,VERDADE,a group of planes flying in the sky . a group of airplanes flying in the sky . a group of planes flying in the sky
2587,VERDADE,a group of men standing next to each other . a group of men standing next to each other on a field . a group of men standing next to each other on a dirt bike .
3003,VERDADE,a person holding a piece of food in their hand . a person holding a piece of food in their hands . a hand holding a piece of food with a knife .
3499,VERDADE,a pair of scissors sitting on top of a table . a pair of scissors sitting on top of a wooden table . a close up of a pair of scissors
270,FALSO,two men standing next to each other in a room . two men standing next to each other in front of a wall . two men standing next to each other in front of a mirror .
798,FALSO,a man wearing a hat and a hat . a man wearing a hat and a tie . a man wearing a hat and a tie
814,FALSO,a group of people standing around each other . a group of people standing around a table . a group of people standing around each other in a room .
1562,FALSO,a person riding a skate board on a ledge a man riding a skateboard on top of a ramp . a man riding a skateboard down a ramp .
2514,FALSO,a person riding a surf board on a body of water a person riding a surf board on a wave a person on a surfboard in the water .
3729,FALSO,a man in a military uniform is cutting a cake . a man in a military uniform standing in front of an airplane . a man in a military uniform is cutting a cake
532,VERDADE,a sign that says `` <UNK> '' on a wall . a sign that says `` <UNK> '' on the wall . a sign that says `` <UNK> '' on the side of a building .
1124,VERDADE,a train station with many different types of trains . a train station with several trains on the tracks . a train station with many different types of trains
1616,VERDADE,a young man wearing a suit and tie . a young man wearing a suit and tie a man in a suit and tie standing in a room .
2163,VERDADE,a close up of a box of doughnuts a close up of a nintendo wii game system a close up of a nintendo wii game controller
3408,VERDADE,a little girl is holding a pink umbrella . a little girl is holding a pink umbrella a little girl in a pink dress holding a pink umbrella .
1272,FALSO,a group of people riding on the back of a truck . a group of people standing around a truck . a group of people riding on the back of an elephant .
1360,FALSO,a bottle of wine sitting on top of a table . a bottle of wine and a bottle of wine . a bottle of wine and a glass of wine .
2709,FALSO,a group of people standing next to a stop sign . a group of people standing next to each other . a group of people standing next to a stop sign
3035,FALSO,a bunch of different colored ties hanging from a wall . a pile of different colored ties hanging from a wall . a bunch of different types of ties are displayed .
981,VERDADE,a chocolate cake sitting on top of a table . a chocolate cake sitting on top of a white plate . a chocolate cake sitting on top of a counter .
1633,VERDADE,a man standing on a sidewalk next to a fire hydrant . a man standing on a bench in front of a building . a man standing on a sidewalk next to a building .
1640,VERDADE,a dog and a dog are playing with each other . a dog and a dog are playing with a frisbee . a group of dogs are playing with a frisbee .
2027,VERDADE,a man and woman sitting on a bench . a man and woman sitting on a bench in a park . a man and woman sitting on a bench in front of a building .
2318,VERDADE,a close up of a person holding a cell phone a close up of a person holding a pair of scissors a close up of a cup of coffee on a table
3365,VERDADE,a teddy bear with a red ribbon around it . a teddy bear with a red ribbon around it 's neck . a red teddy bear with a red ribbon around it .
749,FALSO,a man wearing a tie and a hat . a woman wearing a tie and a hat . a man wearing a tie and a white shirt .
912,FALSO,a pair of scissors sitting on top of a table . a pair of scissors sitting on top of a piece of paper . a pair of scissors sitting on top of a wooden table .
1331,FALSO,a black and white photo of a man and a dog . a black and white photo of a man and a dog a black and white photo of a man and a woman .
3267,FALSO,a couple of birds standing on top of a sandy beach . a couple of birds standing on top of a beach . a bird standing on a beach near the ocean .
3361,FALSO,a red stop sign sitting on the side of a road . a close up of a stop sign with a sky background a red stop sign sitting on top of a lush green field .
3495,FALSO,a man and a woman standing next to each other . a man in a suit and tie standing next to a woman . a man in a suit and tie standing in front of a building .
3960,FALSO,a man and a woman standing next to each other . a man and a woman standing in a room . a man and a woman standing in front of a tv .
88,VERDADE,a close up of a stop sign with a sky background a close up of a street sign with a sky background a close up of a stop sign on a street
520,VERDADE,a fire hydrant in the middle of a forest . a red fire hydrant in the middle of a forest . a fire hydrant in the middle of a field .
1384,VERDADE,a small plane flying over a lush green field . a small plane is flying over a field a small plane flying over a field with trees .
2224,VERDADE,a stop sign with a street sign on top of it . a stop sign with a street sign on it . a stop sign with a street sign on it
2371,VERDADE,a sign that is on the side of a building . a sign that is on the side of a wall . a sign that is on top of a pole .
2596,VERDADE,a group of people standing next to each other . a group of people standing next to each other holding racquets . a black and white photo of a group of people holding tennis rackets .
2816,VERDADE,a close up of a person holding an umbrella a close up of a person holding an open umbrella a close up of a person holding a kite
2945,VERDADE,a man standing in front of a car holding an umbrella . a man standing in front of a car holding an umbrella a man standing in front of a car holding a red umbrella .
3216,VERDADE,two men in suits and ties standing next to each other . two men in suits and ties posing for a picture . two men in suits and ties posing for a picture
3318,VERDADE,a close up of a pair of scissors a close up of a pair of scissors on a table a close up of a pair of scissors on a surface
3833,VERDADE,a group of people standing next to each other . a group of people standing next to each other on a beach . a group of people standing next to each other in front of a building .
167,FALSO,a couple of signs that are on a pole . a couple of signs that are on a wall . a couple of signs that are on a pole
213,FALSO,a giraffe standing in the middle of a field . a giraffe standing next to a tree in a field . a giraffe standing next to a tree in a forest .
355,FALSO,a bunch of suitcases that are stacked on a cart . a bunch of suitcases are stacked up on a cart . a bunch of suitcases are piled up on a cart .
1395,FALSO,a sign that is hanging from a wall . a sign that is hanging from a wall a sign that reads `` <UNK> <UNK> '' on the side of a building .
2267,FALSO,a man holding a skateboard in his hands . a man holding a skateboard in his hand . a man holding a skateboard in his hands
3092,FALSO,a man sitting on a couch using a laptop computer . a man sitting on a couch with a laptop . a man sitting on a couch with a laptop computer .
176,VERDADE,a red stop sign sitting on the side of a road . a stop sign with a sticker on it a stop sign with a sticker on it .
368,VERDADE,a group of people standing around a train . a group of people standing in front of a train . a group of people standing around a baggage claim .
504,VERDADE,a bottle of beer sitting next to a bottle of beer . a bottle of beer sitting next to a bottle . a bottle of beer sitting next to a bottle of water .
834,VERDADE,a pair of shoes sitting on top of a bed . a pair of shoes sitting on top of a wooden floor . a pair of shoes sitting on top of a floor .
2258,VERDADE,a man in a suit and tie standing in a room . a man in a suit and tie holding a cell phone . a man in a suit and tie is smiling
3306,VERDADE,a large clock tower towering over a city . a large clock tower towering over a city at night . a large clock tower towering over a city next to a river .
188,FALSO,a large group of people standing around a table a group of people standing around a table filled with cakes . a group of people standing around a table with a cake .
283,FALSO,a black and white photo of a group of people . a black and white photo of a group of people a black and white photo of a man and a woman
3581,FALSO,a group of people standing on top of a sandy beach . a group of people standing on top of a lush green field . a group of people standing on top of a grass covered field .
3967,FALSO,a man in a suit and tie standing next to a woman . a man in a suit and tie standing next to another man . a man in a suit and tie standing in front of a microphone .
58,VERDADE,a cat that is laying down on the ground . a cat that is laying down on a bench . a cat that is laying down on a wooden bench .
1830,VERDADE,a pair of shoes and a pair of scissors . a pair of shoes and a pair of scissors on a table . a pair of shoes and a pair of scissors on a bed .
1951,VERDADE,a man wearing a hat and a hat . a man wearing a hat and a tie a man wearing a hat and sunglasses holding a cell phone .
2196,VERDADE,a close up of a stop sign with a sky background a close up of a vandalized stop sign a close up of a vandalized stop sign with a sky background
2432,VERDADE,a sign that is on the side of a building . a sign that is on the side of a wall . a sign that is on a pole in front of a building .
2879,VERDADE,a group of people standing around each other . a group of people standing around each other holding wine glasses . a group of people standing around each other holding wii controllers .
3107,VERDADE,a group of people standing in a living room . a group of people sitting on a couch playing video games . a group of people sitting on a couch playing video games
3159,VERDADE,a street sign that is on a pole . a street sign on a pole on a city street a street sign on a city street corner
3424,VERDADE,a group of people walking down a street . a group of people walking down the street a group of people walking down a street next to tall buildings .
3480,VERDADE,a man standing in a field holding a camera . a man standing in a field holding a camera a man standing in front of a fence holding a snowboard .
773,FALSO,a man in a suit and tie standing in front of a building . a man in a suit and tie standing in front of a bus . a man in a suit and tie standing in a street .
1189,FALSO,a man in a suit and tie standing in front of a sign . a man in a suit and tie standing next to a sign . a man in a suit and tie standing in front of a sign
1292,FALSO,a young boy holding a baseball bat on a field . a young boy holding a baseball bat in his hands . a young boy holding a baseball bat in his hand .
1866,FALSO,a red and white surfboard sitting on top of a beach . a red and white surfboard sitting on top of a sandy beach . a red and white fire hydrant sitting on top of a beach .
2515,FALSO,a small bird perched on top of a tree branch . a bird sitting on a branch in a tree . a bird is perched on a branch of a tree .
2543,FALSO,a statue of a man holding a pair of scissors . a statue of a man holding a giant pair of scissors . a statue of a man holding a pair of scissors
166,VERDADE,a woman and a man standing next to each other . a woman and a man are standing together . a woman and a man are standing together
682,VERDADE,a close up of a pair of scissors a close up of a person holding a pair of scissors a close up of a person cutting a cake
1086,VERDADE,a group of men playing a game with nintendo wii controllers . a group of men playing a game with remote controllers . a group of men playing a game with a nintendo wii controller .
2042,VERDADE,a man sitting on a bench talking on a cell phone . a man sitting on a bench in front of a building . a man sitting on a bench talking on a phone .
3019,VERDADE,a blue and white striped bench sitting on a sidewalk . a blue and white striped bench sitting on a walkway . a blue and white striped bench sitting on top of a sidewalk .
3273,VERDADE,a group of people sitting around a table . a group of people sitting around a table with food . a group of people sitting at a table with food .
100,FALSO,a sign that reads `` <UNK> '' on a wall . a sign that says `` <UNK> '' on it 's side . a sign that says `` <UNK> '' on a wall .
302,FALSO,a man sitting in a chair holding a banana . a man sitting on a toilet holding a bottle . a man sitting in a chair holding a banana
418,FALSO,a large mountain range with mountains in the background . a large mountain range with mountains in the background a large mountain range with mountains in the distance .
1001,FALSO,a woman in a white dress holding a white frisbee . a woman in a white dress holding a white surfboard . a woman in a white dress and a white shirt
1267,FALSO,a man is talking on a cell phone . a man is talking on his cell phone . a man is talking on a cell phone
3013,FALSO,a man is sitting on a motorcycle with a dog . a man sitting on the ground with a bag of luggage . a man is sitting on a motorcycle with a dog
3488,FALSO,a man in a suit and tie standing in front of a podium . a man in a suit and tie standing in front of a microphone . a man in a suit standing next to a table
3847,FALSO,a birthday cake with a train on it a birthday cake with a train on it . a birthday cake with a train on top of it
6,VERDADE,a couple of men standing next to each other . a couple of men standing next to each other in a room . a couple of men standing next to each other in front of a building .
183,VERDADE,a street sign on the side of a road . a street sign on a pole on a city street a street sign on the side of the road .
1101,VERDADE,a semi truck is parked on the side of the road . a semi truck is parked on the side of a road . a large truck is parked on the side of the road .
1752,VERDADE,a person on a snowboard in the snow . a person on a snowboard in the air . a person on a snow board in the air .
1761,VERDADE,a laptop computer sitting on top of a desk . a computer monitor sitting on top of a desk . a laptop computer sitting on top of a wooden desk .
501,FALSO,a group of men standing next to each other . a group of people standing next to each other . a group of people standing around each other .
1296,FALSO,a baseball player holding a bat on a field . a baseball player holding a baseball bat on a field . a man in a baseball uniform holding a baseball bat .
1508,FALSO,a sign that reads `` <UNK> '' on a wall . a sign that says `` <UNK> '' on a wall . a sign that says `` <UNK> '' in front of a building .
2813,FALSO,a large clock tower towering over a city . a large clock tower towering over a city at night . a large clock tower towering over a city at sunset .
3052,FALSO,a woman sitting at a table with a glass of wine . a woman sitting at a table with a vase of flowers . a woman sitting at a table with a glass of water .
3078,FALSO,a man is throwing a frisbee in a park . a man is throwing a frisbee in the park . a man is throwing a frisbee in a field .
3135,FALSO,a collage of photos of a man and a woman . a collage of photos of a man and a woman a collage of photos of a man in a suit
3766,FALSO,a close up of a bowl of food on a stove a close up of a bowl of food on a counter a close up of a bowl of food on a grill
284,VERDADE,a man in a suit and tie holding a teddy bear . a man in a suit and tie holding a teddy bear a man in a suit and tie is standing in a room .
607,VERDADE,a person holding a red umbrella in a room . a person holding a red umbrella in front of a window . a person holding a red umbrella in a room
1091,VERDADE,a street corner with a building and a street sign . a city street with a building and a street sign . a street corner with a street sign and a building .
2127,VERDADE,a person laying on a beach next to the ocean . a person laying on a beach with a surfboard . a person laying on a beach next to the ocean
2133,VERDADE,a red stop sign sitting on the side of a road . a stop sign with a sticker on it a stop sign with a sticker on it .
2239,VERDADE,a group of people standing in front of a building . a group of people standing next to a red fire hydrant . a group of people standing in front of a red building .
2260,VERDADE,a man riding on the back of a brown horse . a man riding on the back of a white horse . a man riding on the back of a horse .
2378,VERDADE,a black dog with a frisbee in its mouth . a black dog with a frisbee in his mouth . a black dog with a frisbee in its mouth
2833,VERDADE,a group of people walking down a street . a group of people walking down a street next to tall buildings . a crowd of people walking down a street next to tall buildings .
2843,VERDADE,a person holding a pair of scissors in their hands . a person is holding a pair of scissors a person holding a pair of scissors in their hand .
3814,VERDADE,a sign that says `` <UNK> '' on it 's side . a sign that says `` <UNK> '' on a wall . a sign that says `` <UNK> '' on the side of a building .
3955,VERDADE,a group of people in a room with a dog . a group of people sitting on a couch with a dog . a group of people sitting on a couch next to a dog .
1154,FALSO,a glass of wine is sitting on a table a glass of wine is sitting on a table . a bottle of wine and a glass of wine
2215,FALSO,a group of people sitting around a table . a group of people sitting at a table with laptops . a group of people sitting at a table with a laptop .
3346,FALSO,a train with a train on the tracks a train with a train on the track a train with a train on its track
3393,FALSO,a collage of photos of a person holding a sign a collage of photos of a person holding a sign . a collage of photos with a sign that says <UNK>
82,VERDADE,a group of people standing next to a clock . a group of people standing next to a large clock . a group of people standing next to each other on a street .
740,VERDADE,a man standing in front of a table with a plate of food . a man and a woman sitting at a table with food . a man standing in front of a table with a plate of food on it .
926,VERDADE,a kite that is flying in the sky . a kite that is flying in the air . a kite that is flying in the sky
1159,VERDADE,a red fire hydrant sitting in the middle of a forest . a red apple sitting on top of a tree . a red apple sitting on top of a lush green forest .
1308,VERDADE,a woman and a man are posing for a picture . a woman and a man are standing together . a woman and a man are standing together
1619,VERDADE,a group of people riding motorcycles down a street . a group of people riding motorcycles on a street . a group of people riding motorcycles on a city street .
2777,VERDADE,a street sign on a pole on a city street a street sign on a pole with a sky background a street sign on a pole on a street
3140,VERDADE,a close up of a pair of scissors a close up of a nintendo wii controller a close up of a nintendo wii remote
3229,VERDADE,a blue and yellow fire hydrant sitting on a sidewalk . a blue and yellow fire hydrant sitting on the side of a road . a red and yellow fire hydrant sitting on a sidewalk .
2094,FALSO,a black and white photo of two people sitting on a bench a black and white photo of two people sitting on a bench . a black and white photo of a man and a woman
2320,FALSO,a bird is standing on a rock in the water . a bird is standing on the edge of a body of water . a bird is standing on the edge of the water .
2566,FALSO,a collage of photos with a sign and a sign a collage of photos with a sign on a wall a collage of photos with a sign on a wall .
3067,FALSO,a woman in a white shirt and black tie a woman in a red dress holding a cell phone . a woman in a white shirt and black tie .
408,VERDADE,a teddy bear in a tree in a forest . a teddy bear sitting in a tree in a forest . a teddy bear sitting in a tree in the woods .
1035,VERDADE,a man in a suit and tie standing in a room . a man in a suit standing in front of a table . a man in a suit and tie standing in front of a wall .
1054,VERDADE,a red stop sign sitting on the side of a road . a red stop sign sitting on the side of a street . a red stop sign sitting on top of a metal pole .
1477,VERDADE,a group of men standing next to each other . a group of men standing next to each other on a dirt field . a group of men standing next to each other on a field .
1499,VERDADE,a man is holding a video game controller a man is holding a video game controller . a man is holding a video game controller in his hand .
1656,VERDADE,a woman sitting on a bench in front of a sign . a woman sitting on top of a bench next to a sign . a woman sitting on a bench in front of a sign
2791,VERDADE,a group of people sitting around a living room . a group of people sitting on a couch playing video games . a man sitting on a couch holding a nintendo wii game controller .
352,FALSO,a man in a red shirt is holding a skateboard a man in a red shirt is holding a skateboard . a man in a red shirt and a red hat
577,FALSO,a man holding a frisbee in his hand . a man holding a frisbee in his hands . a man holding a frisbee in his hand
886,FALSO,a birthday cake with a train on it a birthday cake with a train on it . a cake shaped like a train on a table .
1029,FALSO,a collage of photos of a person holding a sign a collage of photos of a person holding a tennis racket a collage of photos of a person holding a sign .
1247,FALSO,a computer mouse sitting on top of a desk . a computer mouse sitting on top of a table . a computer mouse sitting on top of a desk next to a keyboard .
2064,FALSO,a couple of men standing next to each other . a man and a woman standing next to each other . a couple of men standing next to each other in a room .
2147,FALSO,a view of a mountain range from a plane . a view of a mountain range with a mountain in the background . a view of a mountain range with a mountain range in the background .
2905,FALSO,a bunch of carrots that are sitting on a rock . a bunch of carrots that are on a rock . a bunch of carrots that are on a rock
2935,FALSO,a birthday cake with a train on it a birthday cake with a train on it . a birthday cake with a train on the tracks .
3120,FALSO,a black and white photo of a mountain range . a black and white picture of a mountain range . a black and white photo of a mountain range
3402,FALSO,a white refrigerator freezer sitting in a kitchen . a white refrigerator freezer sitting next to a wall . a white refrigerator freezer sitting next to a stove top oven .
3574,FALSO,a black and white photo of a woman laying on a bed . a black and white photo of a woman sitting on a bed . a black and white photo of a woman laying on a bed
3642,FALSO,a baseball player holding a bat on a field . a baseball player holding a bat on top of a field . a baseball player holding a bat on a baseball field .
3,VERDADE,a group of people sitting around a table eating food . a group of people sitting around a table eating pizza . a group of people sitting around a table with food .
226,VERDADE,a blue and white fire hydrant sitting in the grass . a blue and white fire hydrant in a field . a blue and white fire hydrant sitting in a field .
553,VERDADE,a group of people standing next to each other . a group of men standing next to each other . a group of men standing next to each other in a room .
865,VERDADE,a crowd of people standing on top of a lush green field . a crowd of people standing on top of a sandy beach . a crowd of people standing on top of a green field .
2228,VERDADE,a pile of skis sitting on top of a snow covered ground . a pile of skis sitting on top of a snow covered floor . a pile of skis sitting on top of a wooden floor .
2712,VERDADE,a group of people standing on top of a stage . a group of people standing on top of a building . a group of people standing on a stage .
3378,VERDADE,a man and woman sitting at a table with a laptop . a man and a woman sitting at a table with a laptop . a man and a woman sitting at a table with laptops .
449,FALSO,a painting of a person holding a umbrella a painting of a person holding a kite . a painting of a person holding a kite
650,FALSO,a birthday cake with a train on it a birthday cake with a train on it . a birthday cake with a train on top of it .
1718,FALSO,a close up of a nintendo wii remote a close up of a nintendo wii game console a close up of a nintendo wii game system
2523,FALSO,a black and white photo of a man and a dog a black and white photo of a baseball game a black and white photo of a man and a dog .
2658,FALSO,a red stop sign sitting on the side of a road . a red stop sign sitting on top of a snow covered mountain . a red stop sign sitting on top of a snow covered slope .
3394,FALSO,a man and a woman standing next to each other . a man and a woman standing next to each other in front of a christmas tree . a man and a woman standing next to each other in a room .
3566,FALSO,a man in a suit and tie standing in a room . a man wearing a suit and tie standing in a room . a man in a suit standing in a room
31,VERDADE,a person holding a half eaten apple in their hand . a person holding a half eaten doughnut in their hands . a person holding a half eaten doughnut in their hand .
311,VERDADE,a group of people standing next to each other . a group of people standing next to each other in front of a tv . a group of people standing next to each other on a stage .
332,VERDADE,a man in a suit and tie holding a microphone . a man in a suit and tie holding a baseball bat . a man in a suit and tie holding a microphone
576,VERDADE,a pair of scissors sitting on top of a table . a close up of a pair of scissors on a table a close up of a pair of scissors
1073,VERDADE,a black and white cat sitting on top of a book shelf . a black and white cat sitting on top of a wooden table . a black and white cat is sitting on a chair
1117,VERDADE,a crowd of people watching a baseball game . a crowd of people watching a baseball game a group of people standing on top of a baseball field .
1120,VERDADE,a person holding a pair of scissors in their hands . a person holding a pair of scissors in their hand . a person is holding a pair of scissors
1442,VERDADE,a person holding a pair of scissors in their hands . a person holding a pair of scissors in their hand . a person is holding a pair of scissors
1537,VERDADE,a cat sitting on top of a piece of luggage . a cat sitting on top of a suitcase . a cat sitting on top of a bag of luggage .
1674,VERDADE,a tree filled with lots of green leaves . a tree filled with lots of green plants . a tree with a bunch of green leaves on it
1967,VERDADE,a book and a book on a table . a book and a book on a table a book and a book are on a table .
2776,VERDADE,a man holding a hot dog in his hand . a man holding a hot dog in a bun . a man holding a hot dog in his hand
3220,VERDADE,a group of people sitting around a table . a group of people sitting at a table with laptops . a group of people sitting at a table with computers .
3246,VERDADE,a man standing next to a stop sign . a man standing next to a red and white sign . a man standing next to a red and white sign
3933,VERDADE,a man in a suit and tie standing in front of a mirror . a man in a suit and tie standing in a room . a man in a suit and tie standing in front of a clock .
3958,VERDADE,a close up of a small bird on a tree branch a close up of a small bird on a branch a close up of a bird with a bird on it
535,FALSO,a store front of a store called `` <UNK> '' . a store front of a store called `` <UNK> '' a store front of a store called `` <UNK> <UNK> ''
2022,FALSO,a man in a hat is holding a teddy bear . a man in a hat is holding a snowboard . a man is holding a stuffed animal in his hand .
2255,FALSO,a dog and a cat are sitting on a bench . a dog and a cat are sitting on a couch . a dog is sitting on a couch with a dog .
2365,FALSO,a group of people standing next to each other . a group of people standing in a room . a group of people standing next to each other in a room .
131,VERDADE,a black and white photo of a street sign a black and white photo of a street sign . a black and white picture of a street sign .
1049,VERDADE,a baseball player swinging a bat at a ball a baseball player holding a bat on a field . a baseball player swinging a bat on a field
1345,VERDADE,a polar bear standing on a rock in the water . a polar bear standing on a rock in the water a polar bear standing in the middle of a field .
1661,VERDADE,a wooden bench sitting in the middle of a forest . a wooden bench sitting in the middle of a lush green field . a group of people standing on top of a lush green field .
2409,VERDADE,a close up of a street sign with a sky background a close up of a stop sign with a sky background a close up of a stop sign with a sign on it
2557,VERDADE,a group of people playing a game of frisbee . a group of people playing a game of soccer . a group of people on a field playing soccer .
3077,VERDADE,a man in a suit and tie posing for a picture . a man in a suit and tie posing for a photo . a man in a suit and tie posing for a picture
3096,VERDADE,a group of people walking down a street . a group of people walking down a street with umbrellas . a group of people walking down a street next to tall buildings .
3516,VERDADE,a person is flying a kite in a field . a person is flying a kite in a field a person flying a kite in a field .
624,FALSO,a woman sitting on the ground with a snowboard . a woman sitting on the ground with a snowboard a man and a woman sitting on a bench in the snow .
931,FALSO,a group of people sitting around a table eating food . a group of people sitting around a table with food . a group of people sitting at a table with food .
2466,FALSO,a close up of a rusted fire hydrant a close up of a rusted metal fire hydrant a close up of a rusted metal fire hydrant .
2923,FALSO,a couple of kids standing next to each other . a couple of kids standing next to each other in a room . a couple of kids standing next to each other holding wii controllers .
3674,FALSO,a man is feeding a baby goat from a bottle . a man is feeding a baby elephant a bottle . a man is feeding a baby elephant a bottle
42,VERDADE,a cup of coffee sitting on top of a table . a cup of coffee sitting on a table next to a cup of coffee . a cup of coffee sitting on top of a table next to a cup .
547,VERDADE,a close up of a street sign with a sky background a close up of a stop sign with a sky background a close up of a sign with a sky background
571,VERDADE,a woman in a white shirt and black shorts playing tennis . a woman in a white shirt and black shorts playing tennis a female tennis player in a white shirt
788,VERDADE,a book is sitting on top of a book . a book and a book on a table . a book and a book on a desk .
1490,VERDADE,a man in a suit and tie is smiling . a man in a suit and tie standing in a room . a man in a suit and tie is smiling
2460,VERDADE,a close up of a person holding a pair of scissors a close up of a pair of scissors a close up of a pair of scissors on a table
2615,VERDADE,a box filled with donuts covered in frosting . a box filled with donuts sitting on top of a table . a box filled with donuts sitting on top of a wooden table .
3391,VERDADE,a man wearing a hat and a bow tie . a man wearing a hat and a tie . a man wearing a hat and a bow tie
3612,VERDADE,a cake shaped like a teddy bear on a table . a cake shaped like a teddy bear sitting on a table . a cake shaped like a teddy bear on a table
3858,VERDADE,a man holding a nintendo wii game controller . a man and a woman playing a video game . a man and a woman playing a video game
179,FALSO,a man and a woman sitting on a couch eating food . a man and woman sitting on a couch with a cake . a man and a woman sitting on a couch with a cake .
1033,FALSO,a man in a suit and tie standing next to a woman . a man in a suit and tie standing in front of a microphone . a man in a suit and tie standing next to a woman
1653,FALSO,a young boy holding a baseball bat on a field . a man holding a baseball bat on a field . a young boy holding a baseball bat in his hands .
2208,FALSO,a man in a suit and tie is smiling . a man in a suit and tie standing in a room . a man in a suit and tie is smiling
2398,FALSO,a group of men standing next to each other . a group of men standing next to each other in a room . a group of men standing next to each other in front of a table .
2461,FALSO,a man in a suit and tie holding a sign . a man in a suit is holding a sign a man in a suit and tie holding a book .
3082,FALSO,a group of people standing next to each other . a group of people standing around each other . a group of people standing next to each other in a room .
3339,FALSO,a collage of photos of a man and a woman a collage of photos of a person holding a book a collage of photos of a person holding a book .
3549,FALSO,a group of people standing next to each other . a group of people standing next to each other on a field . a group of people standing next to each other in a field .
3651,FALSO,a laptop computer sitting on top of a wooden table . a laptop computer sitting on top of a wooden bench . a laptop computer sitting on top of a table .
